Environment:
	Python: 3.8.10
	PyTorch: 1.9.0+cu111
	Torchvision: 0.10.0+cu111
	CUDA: 11.1
	CUDNN: 8005
	NumPy: 1.20.2
=======hyper-parameter used========
==========================================
algorithm:GCN
dataset:cora
gpu_id:0
lr:0.01
max_epoch:100
weight_decay:0.0005
n_hidden:16
n_layers:1
dropout:0.5
net:GCN
seed:0
output:./train_output_dataset_cora_net_GCN_alg_GCN_seed0/train_output_2022-04-26_net_GCN_epoch_100_alg_GCN

===========start training===========
  NumNodes: 2708
  NumEdges: 10556
  NumFeats: 1433
  NumClasses: 7
  NumTrainingSamples: 140
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
D:\software\Anaconda3\envs\pytorch\lib\site-packages\dgl\data\utils.py:285: UserWarning: Property dataset.num_labels will be deprecated, please use dataset.num_classes instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
Traceback (most recent call last):
  File "E:/work3/gnn/dgl_version/GCN_改进1.py", line 203, in <module>
    train(n_epochs=args.max_epoch, lr=args.lr, weight_decay=args.weight_decay, n_hidden=args.n_hidden, n_layers=args.n_layers, activation=F.relu, dropout=args.dropout)  # 调用train函数进行网络训练，在训练过程中在运行窗口打印一些训练数据，比如epoch 0 (迭代次数)| loss:1.9455 (损失函数值) | acc:0.1260(模型在该轮迭代后的准确率，化成百分比就是77.00%)
  File "E:/work3/gnn/dgl_version/GCN_改进1.py", line 151, in train
    total_loss.item(),
NameError: name 'total_loss' is not defined
Environment:
	Python: 3.8.10
	PyTorch: 1.9.0+cu111
	Torchvision: 0.10.0+cu111
	CUDA: 11.1
	CUDNN: 8005
	NumPy: 1.20.2
=======hyper-parameter used========
==========================================
algorithm:GCN
dataset:cora
gpu_id:0
lr:0.01
max_epoch:100
weight_decay:0.0005
n_hidden:16
n_layers:1
dropout:0.5
net:GCN
seed:0
output:./train_output_dataset_cora_net_GCN_alg_GCN_seed0/train_output_2022-04-26_net_GCN_epoch_100_alg_GCN

===========start training===========
  NumNodes: 2708
  NumEdges: 10556
  NumFeats: 1433
  NumClasses: 7
  NumTrainingSamples: 140
  NumValidationSamples: 500
  NumTestSamples: 1000
Done loading data from cached files.
D:\software\Anaconda3\envs\pytorch\lib\site-packages\dgl\data\utils.py:285: UserWarning: Property dataset.num_labels will be deprecated, please use dataset.num_classes instead.
  warnings.warn('Property {} will be deprecated, please use {} instead.'.format(old, new))
epoch 0 | loss:1.9455 | train_acc:0.1571 | val_acc:0.1260 | test_acc:0.1320
epoch 1 | loss:1.9406 | train_acc:0.2143 | val_acc:0.1980 | test_acc:0.2070
epoch 2 | loss:1.9328 | train_acc:0.5143 | val_acc:0.3840 | test_acc:0.4180
epoch 3 | loss:1.9240 | train_acc:0.6071 | val_acc:0.3980 | test_acc:0.4130
epoch 4 | loss:1.9154 | train_acc:0.6500 | val_acc:0.4140 | test_acc:0.4230
epoch 5 | loss:1.9052 | train_acc:0.6643 | val_acc:0.4560 | test_acc:0.4750
epoch 6 | loss:1.8907 | train_acc:0.7143 | val_acc:0.4720 | test_acc:0.4990
epoch 7 | loss:1.8834 | train_acc:0.7500 | val_acc:0.4900 | test_acc:0.5270
epoch 8 | loss:1.8736 | train_acc:0.7643 | val_acc:0.5100 | test_acc:0.5450
epoch 9 | loss:1.8641 | train_acc:0.7857 | val_acc:0.5320 | test_acc:0.5570
epoch 10 | loss:1.8497 | train_acc:0.8000 | val_acc:0.5320 | test_acc:0.5660
epoch 11 | loss:1.8338 | train_acc:0.8143 | val_acc:0.5420 | test_acc:0.5700
epoch 12 | loss:1.8229 | train_acc:0.8214 | val_acc:0.5460 | test_acc:0.5800
epoch 13 | loss:1.8149 | train_acc:0.8286 | val_acc:0.5540 | test_acc:0.5990
epoch 14 | loss:1.7991 | train_acc:0.8286 | val_acc:0.5640 | test_acc:0.6120
epoch 15 | loss:1.7840 | train_acc:0.8500 | val_acc:0.5780 | test_acc:0.6250
epoch 16 | loss:1.7662 | train_acc:0.8500 | val_acc:0.5780 | test_acc:0.6230
epoch 17 | loss:1.7638 | train_acc:0.8500 | val_acc:0.5800 | test_acc:0.6220
epoch 18 | loss:1.7210 | train_acc:0.8429 | val_acc:0.5820 | test_acc:0.6180
epoch 19 | loss:1.7157 | train_acc:0.8571 | val_acc:0.5800 | test_acc:0.6160
epoch 20 | loss:1.7081 | train_acc:0.8571 | val_acc:0.5820 | test_acc:0.6110
epoch 21 | loss:1.6874 | train_acc:0.8643 | val_acc:0.5760 | test_acc:0.6100
epoch 22 | loss:1.6688 | train_acc:0.8714 | val_acc:0.5840 | test_acc:0.6140
epoch 23 | loss:1.6671 | train_acc:0.8714 | val_acc:0.5920 | test_acc:0.6180
epoch 24 | loss:1.6463 | train_acc:0.8714 | val_acc:0.5980 | test_acc:0.6160
epoch 25 | loss:1.6417 | train_acc:0.8714 | val_acc:0.6100 | test_acc:0.6180
epoch 26 | loss:1.6044 | train_acc:0.8714 | val_acc:0.6120 | test_acc:0.6280
